gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,results_to,team_alive,team_id,team_name,team_rating,team_region,team_seed,team_slot,R64_picked,R32_picked,S16_picked,E8_picked,F4_picked,NCG_picked
womens,2021-03-14,0,1.0,0.030094259738,0.0054037161560000005,0.00020430374299999998,9.977216e-06,3.05153e-07,1.5048999999999998e-08,1,1,2751,Wyoming,72.72,Hemisfair,14,54,10.3%,5.2%,1.8%,0.8%,0.3%,0.2%
womens,2021-03-14,0,1.0,0.076525266333,0.010109645916,0.00020244239699999998,6.866824000000001e-06,1.6137899999999998e-07,6.237000000000001e-09,1,1,2329,Lehigh,70.71,Hemisfair,13,46,13.9%,5.1%,1.7%,0.8%,0.4%,0.2%
womens,2021-03-14,0,1.0,0.058788537855,0.003899292506,0.00021158586200000003,3.896468e-06,1.38376e-07,5.881999999999999e-09,1,1,2182,Drexel,71.28,Alamo,14,22,7.9%,3.7%,1.7%,0.7%,0.3%,0.1%
womens,2021-03-14,0,1.0,0.020116853382,0.0025199156210000003,0.000193086692,3.492773e-06,1.22065e-07,5.118000000000001e-09,1,1,2368,Marist,71.03,Alamo,15,30,11.1%,4.3%,1.7%,0.7%,0.3%,0.2%
womens,2021-03-14,0,1.0,0.023054426882000004,0.0023281274359999997,0.00013791546999999998,6.821742e-06,1.42761e-07,3.303e-09,1,1,2619,Stony Brook,69.7,Mercado,14,86,7.7%,3.6%,1.6%,0.7%,0.3%,0.1%
womens,2021-03-14,0,1.0,0.005217938981,0.0005397291169999999,4.4948864e-05,8.583790000000001e-07,4.7013999999999993e-08,9.62e-10,1,1,2296,Jackson State,68.54,River Walk,15,126,9.9%,4.1%,1.6%,0.7%,0.3%,0.1%
womens,2021-03-14,0,1.0,0.009157371554,0.000914364854,4.4180257000000004e-05,1.948577e-06,2.9854e-08,5.16e-10,1,1,2448,North Carolina A&T,67.23,Mercado,16,66,7.1%,3.4%,1.6%,0.9%,0.3%,0.1%
womens,2021-03-14,0,1.0,0.002027861252,0.00019645698400000002,1.3845004e-05,3.35009e-07,1.4736e-08,2.42e-10,1,1,2272,High Point,66.65,River Walk,16,98,6.4%,3.1%,1.5%,0.8%,0.4%,0.2%
womens,2021-03-14,0,1.0,0.0033761479590000004,0.000219912612,1.9888067e-05,4.35529e-07,6.8240000000000004e-09,1.8300000000000001e-10,1,1,2382,Mercer,66.89,Hemisfair,16,34,12.2%,4.7%,1.7%,0.8%,0.3%,0.1%
womens,2021-03-14,0,1.0,0.0038087048950000003,0.000316786491,9.725295999999999e-06,2.0055499999999999e-07,2.604e-09,5.9e-11,1,1,116,Mount St. Mary's,65.66,Hemisfair,15,62,10.1%,4.3%,1.6%,0.7%,0.3%,0.1%
womens,2021-03-14,0,1.0,0.00048869733,2.2803885e-05,8.319400000000001e-07,1.7002e-08,1.89e-10,2.9999999999999997e-12,1,1,3084,Utah Valley,61.63,Alamo,16,2,5.7%,2.8%,1.4%,0.8%,0.4%,0.1%
