gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,results_to,team_alive,team_id,team_name,team_rating,team_region,team_seed,team_slot,R64_picked,R32_picked,S16_picked,E8_picked,F4_picked,NCG_picked
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,183,Syracuse,83.92,West,8,36,66.4%,7.5%,1.4%,0.5%,0.2%,0.1%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,269,Marquette,84.41,West,5,40,71.1%,11.2%,4.6%,1.4%,0.4%,0.2%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,261,Vermont,79.29,West,13,46,2.1%,1.0%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,9,Arizona State,81.94,West,11a,50,28.9%,3.8%,0.6%,0.3%,0.1%,0.0%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,94,Northern Kentucky,77.27,West,14,54,2.6%,1.1%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2440,Nevada,86.11,West,7,56,71.2%,20.6%,5.9%,1.6%,0.4%,0.2%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,149,Montana,76.17,West,15,62,10.9%,1.4%,0.7%,0.2%,0.1%,0.0%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,314,Iona,71.88,Midwest,16,66,23.6%,3.4%,0.8%,0.3%,0.1%,0.1%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,328,Utah State,82.26,Midwest,8,68,80.3%,33.9%,9.5%,3.3%,1.2%,0.4%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,166,New Mexico State,80.91,Midwest,12,74,39.9%,4.9%,1.2%,0.4%,0.2%,0.1%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,111,Northeastern,78.58,Midwest,13,78,2.9%,1.3%,0.3%,0.1%,0.1%,0.0%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,66,Iowa State,86.12,Midwest,6,80,43.3%,5.9%,1.3%,0.4%,0.2%,0.1%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2247,Georgia State,76.3,Midwest,14,86,3.3%,1.5%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2550,Seton Hall,82.2,Midwest,10,90,20.9%,4.8%,0.6%,0.4%,0.2%,0.1%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2000,Abilene Christian,72.33,Midwest,15,94,2.9%,1.3%,0.6%,0.1%,0.1%,0.0%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2241,Gardner-Webb,71.74,South,16,98,1.7%,0.8%,0.5%,0.4%,0.2%,0.1%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,145,Mississippi,81.64,South,8,100,35.3%,7.1%,2.5%,0.7%,0.3%,0.2%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,275,Wisconsin,86.54,South,5,104,76.4%,25.4%,8.7%,2.2%,0.4%,0.2%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2306,Kansas State,86.65,South,4,108,88.9%,57.3%,15.7%,5.5%,0.9%,0.3%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2608,Saint Mary's (CA),83.58,South,11,114,28.8%,7.4%,2.0%,0.5%,0.2%,0.1%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,295,Old Dominion,76.98,South,14,118,3.6%,1.5%,0.4%,0.2%,0.1%,0.0%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2132,Cincinnati,85.44,South,7,120,69.9%,14.5%,5.2%,1.4%,0.4%,0.2%
mens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2142,Colgate,74.95,South,15,126,5.1%,1.6%,0.6%,0.2%,0.1%,0.0%
mens,2019-03-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2428,North Carolina Central,65.48,East,16a,2,28.8%,7.4%,2.0%,0.5%,0.2%,0.1%
mens,2019-03-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,218,Temple,79.39,East,11b,19,19.6%,3.4%,0.7%,0.2%,0.1%,0.1%
mens,2019-03-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2504,Prairie View,69.57,West,16b,35,2.0%,0.9%,0.5%,0.4%,0.2%,0.1%
mens,2019-03-24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2599,St. John's (NY),78.84,West,11b,51,28.9%,3.8%,0.6%,0.3%,0.1%,0.0%
mens,2019-03-23,0,1.0,1.0,0.910152985075,0.706998447092,0.49319458024499996,0.293113585506,0.174466734225,2,1,150,Duke,95.99,East,1,0,98.7%,94.1%,85.0%,61.9%,41.1%,27.1%
mens,2019-03-23,0,1.0,1.0,0.8793324251890001,0.7994865940610001,0.501785221722,0.312592362405,0.166030425899,2,1,258,Virginia,95.25,South,1,96,98.3%,79.5%,69.4%,48.8%,20.2%,7.9%
mens,2019-03-23,0,1.0,1.0,1.0,0.739670151095,0.501772014569,0.260555256759,0.14609703148,3,1,2250,Gonzaga,95.29,West,1,32,98.0%,89.1%,33.5%,22.0%,6.9%,3.8%
mens,2019-03-23,0,1.0,1.0,1.0,0.77096762345,0.322667521582,0.17143064139800002,0.092337160657,3,1,127,Michigan State,93.18,East,2,28,97.1%,81.0%,41.0%,16.9%,9.1%,5.3%
mens,2019-03-23,0,1.0,1.0,0.872179011789,0.539642907483,0.32323749384399997,0.16079080473,0.07729441653199999,2,1,153,North Carolina,93.28,Midwest,1,64,98.0%,65.1%,29.2%,18.4%,13.5%,5.9%
mens,2019-03-23,0,1.0,1.0,1.0,0.6670473241730001,0.329754224257,0.147514629698,0.064236465048,3,1,96,Kentucky,91.81,Midwest,2,92,96.7%,87.2%,49.6%,15.1%,9.9%,3.7%
mens,2019-03-23,0,1.0,1.0,1.0,0.5390882283030001,0.24587688842099997,0.130162994044,0.057922873661000004,3,1,2509,Purdue,91.45,South,3,116,94.4%,64.9%,32.0%,11.8%,3.2%,1.2%
mens,2019-03-23,0,1.0,1.0,1.0,0.559261471661,0.217490345876,0.10062364094000001,0.051236401946,3,1,130,Michigan,91.92,West,2,60,96.5%,71.7%,35.1%,9.6%,2.6%,1.2%
mens,2019-03-23,0,1.0,1.0,0.802144408276,0.412181085534,0.194037327051,0.1015483415,0.044645101129999996,2,1,2633,Tennessee,91.4,South,2,124,97.4%,82.5%,48.6%,20.7%,5.7%,2.0%
mens,2019-03-23,0,1.0,1.0,1.0,0.423284827835,0.21217910540999999,0.08465823600299999,0.033164112196,3,1,2,Auburn,90.5,Midwest,5,72,59.8%,7.2%,1.7%,0.6%,0.2%,0.1%
mens,2019-03-23,0,1.0,1.0,0.6697947146159999,0.326995893977,0.125832251979,0.049273275825,0.02181204939,2,1,2641,Texas Tech,89.88,West,3,52,94.9%,63.4%,41.0%,11.6%,3.3%,1.5%
mens,2019-03-23,0,1.0,1.0,0.855502177072,0.249208570227,0.122225857772,0.048931151172000004,0.020571981911,2,1,259,Virginia Tech,89.52,East,4,12,89.1%,57.1%,7.4%,3.0%,1.3%,0.6%
mens,2019-03-23,0,1.0,1.0,1.0,0.260329848905,0.124053218836,0.04727451603400001,0.020452738887,3,1,52,Florida State,90.32,West,4,44,96.5%,87.8%,57.8%,38.5%,22.3%,9.4%
mens,2019-03-23,0,1.0,1.0,0.7157090543089999,0.265589935623,0.10530711712600001,0.036578797402,0.012610811318000001,2,1,248,Houston,88.3,Midwest,3,84,97.9%,84.7%,52.1%,20.8%,12.1%,5.5%
mens,2019-03-23,0,1.0,1.0,1.0,0.22903237655,0.05088554797,0.015944971283,0.005412978543,3,1,99,Louisiana State,87.07,East,3,20,94.1%,68.9%,33.9%,12.4%,6.6%,3.6%
mens,2019-03-23,0,1.0,1.0,0.330205285384,0.11374263436200001,0.030852168739999998,0.010491728404,0.004120981276,2,1,2084,Buffalo,86.83,West,6,48,80.4%,31.3%,10.5%,4.1%,2.1%,1.1%
mens,2019-03-23,0,1.0,1.0,0.120667574811,0.080085389169,0.021487125526,0.007165788497,0.001997795436,2,1,201,Oklahoma,85.0,South,9,102,64.7%,15.2%,11.2%,4.2%,1.4%,0.8%
mens,2019-03-23,0,1.0,1.0,0.6932130962890001,0.096429494987,0.021135824053,0.00630090475,0.001573801724,2,1,2483,Oregon,84.94,South,12,106,33.6%,4.5%,1.2%,0.2%,0.1%,0.0%
mens,2019-03-23,0,1.0,1.0,0.19785559172400002,0.048730686163,0.012611562863000001,0.0045305942799999995,0.0013592591390000001,2,1,2294,Iowa,83.85,South,10,122,19.7%,3.4%,0.7%,0.2%,0.1%,0.0%
mens,2019-03-23,0,1.0,1.0,0.284290945691,0.067362740204,0.018177120408,0.004689558247,0.001228398499,2,1,194,Ohio State,83.57,Midwest,11,82,56.8%,6.4%,1.5%,0.3%,0.2%,0.1%
mens,2019-03-23,0,1.0,1.0,0.127820988211,0.037072264682,0.011344938957,0.002907328419,0.000756828745,2,1,264,Washington,84.32,Midwest,9,70,38.0%,5.7%,1.2%,0.4%,0.1%,0.1%
mens,2019-03-23,0,1.0,1.0,0.089847014925,0.029222833025000002,0.008004496437,0.0018859282689999998,0.000497752497,2,1,2116,Central Florida,83.35,East,9,6,68.7%,3.8%,1.9%,0.6%,0.3%,0.1%
mens,2019-03-23,0,1.0,1.0,0.144497822928,0.014570149657,0.003021995993,0.00047530441,8.712247999999999e-05,2,1,2335,Liberty,79.42,East,12,10,30.2%,3.6%,1.1%,0.2%,0.2%,0.1%
mens,2019-03-23,0,1.0,1.0,0.30678690371100004,0.023998521782,0.0030660503649999997,0.000559660025,8.677738000000001e-05,2,1,300,UC-Irvine,80.01,South,13,110,11.1%,2.7%,0.4%,0.1%,0.0%,0.0%
mens,2019-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,120,Maryland,85.23,East,6,16,79.1%,33.7%,7.8%,2.7%,1.0%,0.6%
mens,2019-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,135,Minnesota,82.69,East,10,26,22.8%,4.1%,1.1%,0.4%,0.2%,0.1%
mens,2019-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,239,Baylor,82.24,West,9,38,31.4%,3.9%,0.9%,0.3%,0.1%,0.1%
mens,2019-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,93,Murray State,83.89,West,12,42,25.1%,2.8%,0.5%,0.3%,0.1%,0.1%
mens,2019-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,57,Florida,85.35,West,10,58,40.3%,5.7%,1.2%,0.3%,0.1%,0.0%
mens,2019-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,2305,Kansas,87.11,Midwest,4,76,97.1%,87.9%,58.9%,47.1%,28.0%,14.6%
mens,2019-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,2747,Wofford,85.52,Midwest,7,88,60.1%,4.5%,2.0%,0.6%,0.3%,0.1%
mens,2019-03-23,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,222,Villanova,87.29,South,6,112,74.9%,26.0%,4.8%,1.6%,0.6%,0.3%
mens,2019-03-23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2449,North Dakota State,70.79,East,16b,3,1.3%,0.7%,0.5%,0.3%,0.1%,0.1%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2670,Virginia Commonwealth,81.7,East,8,4,2.0%,0.8%,0.8%,0.3%,0.1%,0.1%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,344,Mississippi State,85.11,East,5,8,77.2%,29.3%,3.7%,1.2%,0.4%,0.2%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,139,Saint Louis,77.01,East,13,14,5.6%,1.7%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2057,Belmont,81.74,East,11a,18,19.6%,3.4%,0.7%,0.2%,0.1%,0.1%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,43,Yale,77.11,East,14,22,3.6%,1.4%,0.4%,0.2%,0.1%,0.0%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,97,Louisville,85.9,East,7,24,62.0%,12.2%,3.8%,1.0%,0.2%,0.1%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,71,Bradley,72.91,East,15,30,5.9%,1.8%,0.7%,0.2%,0.1%,0.0%
mens,2019-03-23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,161,Fairleigh Dickinson,70.86,West,16a,34,2.0%,0.9%,0.5%,0.4%,0.2%,0.1%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,183,Syracuse,83.92,West,8,36,66.4%,7.5%,1.4%,0.5%,0.2%,0.1%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,269,Marquette,84.41,West,5,40,71.1%,11.2%,4.6%,1.4%,0.4%,0.2%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,261,Vermont,79.29,West,13,46,2.1%,1.0%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,9,Arizona State,81.94,West,11a,50,28.9%,3.8%,0.6%,0.3%,0.1%,0.0%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,94,Northern Kentucky,77.27,West,14,54,2.6%,1.1%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2440,Nevada,86.11,West,7,56,71.2%,20.6%,5.9%,1.6%,0.4%,0.2%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,149,Montana,76.17,West,15,62,10.9%,1.4%,0.7%,0.2%,0.1%,0.0%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,314,Iona,71.88,Midwest,16,66,23.6%,3.4%,0.8%,0.3%,0.1%,0.1%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,328,Utah State,82.26,Midwest,8,68,80.3%,33.9%,9.5%,3.3%,1.2%,0.4%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,166,New Mexico State,80.91,Midwest,12,74,39.9%,4.9%,1.2%,0.4%,0.2%,0.1%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,111,Northeastern,78.58,Midwest,13,78,2.9%,1.3%,0.3%,0.1%,0.1%,0.0%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,66,Iowa State,86.12,Midwest,6,80,43.3%,5.9%,1.3%,0.4%,0.2%,0.1%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2247,Georgia State,76.3,Midwest,14,86,3.3%,1.5%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2550,Seton Hall,82.2,Midwest,10,90,20.9%,4.8%,0.6%,0.4%,0.2%,0.1%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2000,Abilene Christian,72.33,Midwest,15,94,2.9%,1.3%,0.6%,0.1%,0.1%,0.0%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2241,Gardner-Webb,71.74,South,16,98,1.7%,0.8%,0.5%,0.4%,0.2%,0.1%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,145,Mississippi,81.64,South,8,100,35.3%,7.1%,2.5%,0.7%,0.3%,0.2%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,275,Wisconsin,86.54,South,5,104,76.4%,25.4%,8.7%,2.2%,0.4%,0.2%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2306,Kansas State,86.65,South,4,108,88.9%,57.3%,15.7%,5.5%,0.9%,0.3%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2608,Saint Mary's (CA),83.58,South,11,114,28.8%,7.4%,2.0%,0.5%,0.2%,0.1%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,295,Old Dominion,76.98,South,14,118,3.6%,1.5%,0.4%,0.2%,0.1%,0.0%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2132,Cincinnati,85.44,South,7,120,69.9%,14.5%,5.2%,1.4%,0.4%,0.2%
mens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2142,Colgate,74.95,South,15,126,5.1%,1.6%,0.6%,0.2%,0.1%,0.0%
mens,2019-03-23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2428,North Carolina Central,65.48,East,16a,2,28.8%,7.4%,2.0%,0.5%,0.2%,0.1%
mens,2019-03-23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,218,Temple,79.39,East,11b,19,19.6%,3.4%,0.7%,0.2%,0.1%,0.1%
mens,2019-03-23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2504,Prairie View,69.57,West,16b,35,2.0%,0.9%,0.5%,0.4%,0.2%,0.1%
mens,2019-03-23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2599,St. John's (NY),78.84,West,11b,51,28.9%,3.8%,0.6%,0.3%,0.1%,0.0%
mens,2019-03-22,0,1.0,1.0,0.910152985075,0.706998447092,0.5156315614679999,0.314572383451,0.189148164468,2,1,150,Duke,95.99,East,1,0,98.7%,94.1%,85.0%,61.9%,41.1%,27.1%
mens,2019-03-22,0,1.0,1.0,0.8793324251890001,0.7994865940610001,0.534282187731,0.33829764885499997,0.18251915005,2,1,258,Virginia,95.25,South,1,96,98.3%,79.5%,69.4%,48.8%,20.2%,7.9%
mens,2019-03-22,0,1.0,1.0,0.9146946685359999,0.7268570402590001,0.5027725545939999,0.265532564049,0.149459411713,2,1,2250,Gonzaga,95.06,West,1,32,98.0%,89.1%,33.5%,22.0%,6.9%,3.8%
mens,2019-03-22,0,1.0,1.0,0.872179011789,0.54627155406,0.341721617282,0.17406725897,0.085288657424,2,1,153,North Carolina,93.28,Midwest,1,64,98.0%,65.1%,29.2%,18.4%,13.5%,5.9%
mens,2019-03-22,0,1.0,1.0,0.8273705156810001,0.586292852376,0.238884850146,0.129177127188,0.069541213784,2,1,127,Michigan State,92.34,East,2,28,97.1%,81.0%,41.0%,16.9%,9.1%,5.3%
mens,2019-03-22,0,1.0,1.0,0.802144408276,0.49335463727,0.227644503276,0.12063433667099999,0.053547815814,2,1,2633,Tennessee,91.4,South,2,124,97.4%,82.5%,48.6%,20.7%,5.7%,2.0%
mens,2019-03-22,0,1.0,1.0,0.7179149905,0.48456674006000006,0.24491421561700003,0.115100858815,0.052278195837000004,2,1,96,Kentucky,91.35,Midwest,2,92,96.7%,87.2%,49.6%,15.1%,9.9%,3.7%
mens,2019-03-22,0,1.0,1.0,0.761942485089,0.420759703107,0.17370471639899998,0.081937210394,0.041880848414,2,1,130,Michigan,91.2,West,2,60,96.5%,71.7%,35.1%,9.6%,2.6%,1.2%
mens,2019-03-22,0,1.0,1.0,0.6697947146159999,0.363324178838,0.148841676603,0.059835985599,0.026670004312999998,2,1,2641,Texas Tech,89.88,West,3,52,94.9%,63.4%,41.0%,11.6%,3.3%,1.5%
mens,2019-03-22,0,1.0,1.0,0.53411867128,0.264641715329,0.111112572211,0.056502585001,0.024010899123999997,2,1,2509,Purdue,89.31,South,3,116,94.4%,64.9%,32.0%,11.8%,3.2%,1.2%
mens,2019-03-22,0,1.0,1.0,0.855502177072,0.249208570227,0.132101218101,0.055160262385,0.02354346675,2,1,259,Virginia Tech,89.52,East,4,12,89.1%,57.1%,7.4%,3.0%,1.3%,0.6%
mens,2019-03-22,0,1.0,1.0,0.559680377223,0.23088116036800002,0.120283107907,0.048486605888,0.019084668135,2,1,2,Auburn,89.2,Midwest,5,72,59.8%,7.2%,1.7%,0.6%,0.2%,0.1%
mens,2019-03-22,0,1.0,1.0,0.7157090543089999,0.304034500067,0.119861687843,0.042930106239,0.015141985192,2,1,248,Houston,88.3,Midwest,3,84,97.9%,84.7%,52.1%,20.8%,12.1%,5.5%
mens,2019-03-22,0,1.0,1.0,0.6974801822059999,0.190478764712,0.088402935361,0.032423048906,0.01335185358,2,1,52,Florida State,88.79,West,4,44,96.5%,87.8%,57.8%,38.5%,22.3%,9.4%
mens,2019-03-22,0,1.0,1.0,0.440319622777,0.18491574440000003,0.09763834694399999,0.03544143507,0.012656649539000002,2,1,2305,Kansas,87.11,Midwest,4,76,97.1%,87.9%,58.9%,47.1%,28.0%,14.6%
mens,2019-03-22,0,1.0,1.0,0.46588132872,0.175786294997,0.05722646834200001,0.023804720398,0.008227265677999999,2,1,222,Villanova,87.29,South,6,112,74.9%,26.0%,4.8%,1.6%,0.6%,0.3%
mens,2019-03-22,0,1.0,1.0,0.330205285384,0.131873910493,0.039111201548999996,0.013709746570999999,0.00542850458,2,1,2084,Buffalo,86.83,West,6,48,80.4%,31.3%,10.5%,4.1%,2.1%,1.1%
mens,2019-03-22,0,1.0,1.0,0.559664300236,0.18069731836800002,0.041849196484,0.014445546242,0.005203185601,2,1,99,Louisiana State,86.58,East,3,20,94.1%,68.9%,33.9%,12.4%,6.6%,3.6%
mens,2019-03-22,0,1.0,1.0,0.44033569976400005,0.17338116576999998,0.04968961836,0.014797989032,0.004670998175,2,1,120,Maryland,85.23,East,6,16,79.1%,33.7%,7.8%,2.7%,1.0%,0.6%
mens,2019-03-22,0,1.0,1.0,0.2820850095,0.130371910899,0.041168016846,0.012471666128,0.003766299268,2,1,2747,Wofford,85.52,Midwest,7,88,60.1%,4.5%,2.0%,0.6%,0.3%,0.1%
mens,2019-03-22,0,1.0,1.0,0.120667574811,0.080085389169,0.02472151496,0.008544141697,0.002453989885,2,1,201,Oklahoma,85.0,South,9,102,64.7%,15.2%,11.2%,4.2%,1.4%,0.8%
mens,2019-03-22,0,1.0,1.0,0.238057514911,0.08404220756200001,0.021829958037,0.0062655873010000005,0.002082828352,2,1,57,Florida,85.35,West,10,58,40.3%,5.7%,1.2%,0.3%,0.1%,0.0%
mens,2019-03-22,0,1.0,1.0,0.6932130962890001,0.096429494987,0.024618504656000004,0.007636858957,0.001971754759,2,1,2483,Oregon,84.94,South,12,106,33.6%,4.5%,1.2%,0.2%,0.1%,0.0%
mens,2019-03-22,0,1.0,1.0,0.19785559172400002,0.066217352405,0.016735467682000002,0.006152018996,0.001878458364,2,1,2294,Iowa,83.85,South,10,122,19.7%,3.4%,0.7%,0.2%,0.1%,0.0%
mens,2019-03-22,0,1.0,1.0,0.284290945691,0.081026848974,0.021760167275999998,0.005839326395,0.001575498861,2,1,194,Ohio State,83.57,Midwest,11,82,56.8%,6.4%,1.5%,0.3%,0.2%,0.1%
mens,2019-03-22,0,1.0,1.0,0.302519817794,0.051796559899000005,0.016683788708,0.004475596561,0.0014014585649999999,2,1,93,Murray State,83.89,West,12,42,25.1%,2.8%,0.5%,0.3%,0.1%,0.1%
mens,2019-03-22,0,1.0,1.0,0.172629484319,0.059628663486,0.00942614011,0.0030198543819999995,0.001017622377,2,1,135,Minnesota,82.69,East,10,26,22.8%,4.1%,1.1%,0.4%,0.2%,0.1%
mens,2019-03-22,0,1.0,1.0,0.127820988211,0.037931541172000004,0.012652840285,0.0033855785969999995,0.0009110029059999999,2,1,264,Washington,84.32,Midwest,9,70,38.0%,5.7%,1.2%,0.4%,0.1%,0.1%
mens,2019-03-22,0,1.0,1.0,0.089847014925,0.029222833025000002,0.0089832649,0.002254859104,0.000610248798,2,1,2116,Central Florida,83.35,East,9,6,68.7%,3.8%,1.9%,0.6%,0.3%,0.1%
mens,2019-03-22,0,1.0,1.0,0.085305331464,0.03086763513,0.008653168748,0.001809045889,0.000453048266,2,1,239,Baylor,82.24,West,9,38,31.4%,3.9%,0.9%,0.3%,0.1%,0.1%
mens,2019-03-22,0,1.0,1.0,0.30678690371100004,0.023998521782,0.003658781142,0.0007048533220000001,0.000114390313,2,1,300,UC-Irvine,80.01,South,13,110,11.1%,2.7%,0.4%,0.1%,0.0%,0.0%
mens,2019-03-22,0,1.0,1.0,0.144497822928,0.014570149657,0.0034341504330000004,0.0005831929450000001,0.00011046111699999999,2,1,2335,Liberty,79.42,East,12,10,30.2%,3.6%,1.1%,0.2%,0.2%,0.1%
mens,2019-03-22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2449,North Dakota State,70.79,East,16b,3,1.3%,0.7%,0.5%,0.3%,0.1%,0.1%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2670,Virginia Commonwealth,81.7,East,8,4,2.0%,0.8%,0.8%,0.3%,0.1%,0.1%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,344,Mississippi State,85.11,East,5,8,77.2%,29.3%,3.7%,1.2%,0.4%,0.2%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,139,Saint Louis,77.01,East,13,14,5.6%,1.7%,0.4%,0.1%,0.1%,0.0%
mens,2019-03-22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2057,Belmont,81.74,East,11a,18,19.6%,3.4%,0.7%,0.2%,0.1%,0.1%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,43,Yale,77.11,East,14,22,3.6%,1.4%,0.4%,0.2%,0.1%,0.0%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,97,Louisville,85.9,East,7,24,62.0%,12.2%,3.8%,1.0%,0.2%,0.1%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,71,Bradley,72.91,East,15,30,5.9%,1.8%,0.7%,0.2%,0.1%,0.0%
mens,2019-03-22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,161,Fairleigh Dickinson,70.86,West,16a,34,2.0%,0.9%,0.5%,0.4%,0.2%,0.1%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,183,Syracuse,83.92,West,8,36,66.4%,7.5%,1.4%,0.5%,0.2%,0.1%
mens,2019-03-22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,269,Marquette,84.41,West,5,40,71.1%,11.2%,4.6%,1.4%,0.4%,0.2%
